url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Annual Turnover,Brands,Contact Person,Position,Office Address,Country/Region
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Simo-Electronic-Co-Ltd/1X0AUHI3,"Exporter, Manufacturer","Xiamen, Fujian, Chinese Mainland",2015.0,"Consumer Electronics, Health Care & Medical Supplies, Health, Beauty and Baby Care, Personal Care",Worldwide,101 - 200,"US$ 1,000,000 - 4,999,999",SIMO Factory Certificate and patent R&D team Market access qualification Q&C system OEM/ODM Certificate Name Issued By Certificate Type Valid Date FDA CTC - (N/A) - 31 Dec 2020 ISO 9001 ICAS - (N/A) - 23 Jun 2023 ISO13485 ICAS - (N/A) - 09 Aug 2022 Resgistration certificate of foreign medical device manufacturer Katsunobu kato - (N/A) - 30 Sep 2023 BSCI TUEV Rheinland - (N/A) - 10 Nov 2020 View details Factory & Facility Research & Development Quality Control Gaoxinjishu Keji xiaojuren gaoxin jishu,Ms Trista Yang,Sales Manager,"3-4 Floor, Tong'an Industry Zone, No.173 Siming Park, Tong'an District, Xiamen City, Fujian Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Yeasincere-Industrial-Corporation/1X03YT3I,"Buying Office, Exporter, Manufacturer","Xiamen, Fujian, Chinese Mainland",2004.0,"Consumer Electronics, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Packaging Materials, Plastic Packaging, Printing & Packaging Equipment","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",201 - 500,"US$ 5,000,000 - 9,999,999",niho ODM OEM Patent Design Certification Testing Inspection Analysis Certificate Name Issued By Certificate Type Valid Date CE - - - CB - - - GS - - - ETL - - - SAA - - - View details Factory & Facility Research & Development Quality Control International home + housewares Show International Funkausstellung Berlin Hong Kong Electronics Fair (Spring Edition) Hong Kong Electronics Fair (Autumn Edition),Ms Rita Yan,Sales Manager,"No.58, Fengling 2 Rd, Chengnan Industrial Zone, Tong'an, Xiamen City, Fujian Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Ekang-Intelligent-Technology-Co-Ltd/1X0AXMUC,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",2010.0,"Consumer Electronics, Health Care & Medical Supplies, Health, Beauty and Baby Care, Personal Care","Chinese Mainland, Eastern Europe, Hong Kong, Korea, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",101 - 200,"US$ 5,000,000 - 9,999,999",PULI ODM OEM,Ms Iris Ni,Sales,"No. 7 Chuangye Road, Wanquan Town, Pingyang, Wenzhou City, Zhejiang Province, China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Frecom-Electronic-Co-Ltd-/1X07T08S,"Exporter, Manufacturer","Zhongshan, Guangdong, Chinese Mainland",2009.0,"Consumer Electronics, Health Care & Medical Supplies, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials","Central & South America, Southeast Asia, Western Europe",51 - 100,"US$ 100,000,000 - 249,999,999",FRK ODM OEM Certificate Name Issued By Certificate Type Valid Date CE - - - ROHS - - - View details Factory & Facility,Miss Rita Wang,Manager,"Huoju Development District, No.13 Xiangfu Rd., Zhongshan City, Guangdong Province, China",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Winstar-Electrical-Co-Ltd-/1X0AV2JB,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland",1998.0,"Environmental Protection, Lights","Chinese Mainland, Japan, North America, Western Europe",201 - 500,"US$ 10,000,000 - 49,999,999",Dotek Motion Sensor Night Light Motion Sensor Cabinet Light Indoor and outdoor Lightings invisible sensor Certificate Name Issued By Certificate Type Valid Date ISO9001 - ISO 9001 - BSCI Intertek BSCI (N/A) - 30 Apr 2021 ISO9001:2015 Zhongjian ISO 9001 (N/A) - 23 Dec 2023 View details Factory & Facility Research & Development Quality Control,Ms Jessica Qi Hui Huang,Sales Manager,"No.6, 181 Sanyi Road Sandun Industry,Minzhong Town,Zhongshan,GuangDong China.",Chinese Mainland
https://sourcing.hktdc.com/en/Supplier-Store/Profile/DIHUA-INTERNATIONAL-DEVELOPMENT-LIMITED/1S00ODHKV,"Exporter, Wholesaler",Hong Kong,2014.0,Toy Vehicles,"Eastern Europe, North America, Western Europe",,,"DIHUA, KOOLSPEED Hard Plastics Radio Control Vehicle OEM Prototyping Tooling Manufacturing",Ms Shasha Tan,,"Unit 2401, 24F, Million Fortune Ind. Ctr 34-36 Chai Wan Kok St Tsuen Wan NT",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sunfield-Industries-Co-Ltd/1X0005K1,"Exporter, Manufacturer",Hong Kong,2002.0,"Consumer Electronics, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Jewellery & Watch","Australasia, Central & South America, Eastern Europe, Scandinavia, Western Europe",6 - 10,"US$ 10,000,000 - 49,999,999 ODM OEM View details Factory & Facility",,Mr Antonio Lau Ms Ruth Yuen,-,"Unit 604, 6/F., Heng Ngai Jewelry Centre 4 Hok Yuen Street East, Hung Hom, Kowloon, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Amazing-Impulse-Co-Ltd/1X08II0I,"Buying Office, Export Agent, Wholesaler",Hong Kong,2005.0,Personal Care,"North America, Western Europe",1 - 5,"US$ 1,000,000 - 4,999,999",,Mr Henry Ng,Manager,"Flat/RM 211 2/F, Sterling Centre 11 Cheung Yue Street, Cheung Sha Wan, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Appacs-Electronic-Co-Limited/1X0ABYWA,Wholesaler,Hong Kong,,"Automobile Electronics, Consumer Electronics, Telecommunication","Australasia, Central & South America, Eastern Europe, Korea, Scandinavia, Western Europe",51 - 100,"US$ > 250,000,000",APPACS,Mr Mr Song,President,"Room J311, Jin He Tian Business Cente Longguan 3r Road, Longhua District Shenzhen china",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CRE-Electronic-Technology-Co-Limited-/1X06DGVT,"Exporter, Manufacturer, Wholesaler",Hong Kong,2004.0,Consumer Electronics,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe",201 - 500,"US$ > 250,000,000",CRE ODM OEM Certificate Name Issued By Certificate Type Valid Date CE - - - FCC - - - RoHS - - - CE (LVD) - - - CE - - - Show More View details Factory & Facility Research & Development Quality Control,Mr Tom Jackson,Manager,"Rm907, JCD305, Wing Tuck Commercial Centre, 177-183 Wing Lok Street, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Chun-Shing-Electronic-HK-Co-Ltd/1X005X27,"Exporter, Manufacturer",Hong Kong,2001.0,"Consumer Electronics, Gifts, Toys & Sports Supplies, Telecommunication",Worldwide,1001 - 2000,"US$ 500,000 - 999,999",J&Y ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001:2000 - - - ISO14001:2004 - - - RoHS -Test Report by Intertek - - - View details Factory & Facility,Ms - Fung,Marketing Manager,"Room 8, 14/F., Sing Win Factory Building, 15-17 Shing Yip Street, Kwun Tong, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CIXI-CENTRE-ELECTRICAL-APPLIANCES-CO-LIMITED/1S00OG983,"Export Agent, Import Agent",Hong Kong,,Home Appliances View All Heater and Fan Bladeless Fan Fan and Mini Cooler Air Cooler and Table Fan,,,,,Mr shu sun,,"Unit 5, 11F Hua Qin International Building Queen's Road Central Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Comefresh-Electronic-Industry-Co-Ltd/1X084NQD,"Exporter, Others",Hong Kong,2006.0,"Consumer Electronics, Home Appliances","Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Southeast Asia, Taiwan, Western Europe",201 - 500,"US$ 10,000,000 - 49,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001:2008 - - - View details Factory & Facility",,Mr Leung MC,Sales,"Flat B, 10/F, Southtex Building, 51 Tsun Yip Street, Kwun Tong, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/DTS-GROUP-LIMITED/1S00OWZM7,Exporter,Hong Kong,2021.0,Consumer Electronics,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",101 - 200,"US$ 5,000,000 - 9,999,999",DTS ISO9001/BSCI/ISO14001/ISO14005 ISO9001/BSCI/ISO14001/ISO14005,Miss Sylvia Yu,Sales Director,"unit 603 Kam Hon Industrial Building No.8 Wang Kwun Road Kowloon Bay, Kowloon, Hongkong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Everise-Industries-HK-Ltd/1X00IJLU,"Exporter, Manufacturer",Hong Kong,1998.0,"Automobile & Transport, Automobile Electronics","Africa, Australasia, Central & South America, Eastern Europe, Japan, Korea, Middle East, North America, Taiwan, Western Europe, Worldwide",51 - 100,"US$ 10,000,000 - 49,999,999","EVERVOX ODM OEM Certificate Name Issued By Certificate Type Valid Date CE approval for 3.5"" monitor - - - E mark approval for 5.8"" monitor - - - E mark approval for 7"" monitor - - - CE approval for EV-9082FD monitor - - - CE approval for 9 "" monitor - - - Show More View details Factory & Facility Quality Control",Mr Grant Liu,Marketing Director,"10/F, Double Building, 22 Stanley Street, Central, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/FULLWING-HK-LIMITED/1S00OCA3H,Manufacturer,Hong Kong,2004.0,Consumer Electronics,"Eastern Europe, North America, Scandinavia, Western Europe",201 - 500,"US$ 10,000,000 - 49,999,999",FULLWING OEM & ODM High R&D Capability Offer New Solution On-time delivery View details Factory & Facility Research & Development Quality Control,Miss Lucy CAO,Finance Manager,"FLAT / RM 2, 20/F , CORN YAN CENTRE, 3 JUPITER STREET , NORT",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GOLDEN-VICTORY-CORPORATION-LIMITED/1X07T53I,Manufacturer,Hong Kong,2012.0,Automobile Electronics,Worldwide,101 - 200,"US$ 1,000,000 - 4,999,999","Carriola Certificate Name Issued By Certificate Type Valid Date ISO 9001:2015 Beijing Honesty First Certification Co., Ltd ISO 9001 25 Apr 2022 - 24 Apr 2025 ROHS ShenZhen United Testing Technology Co.,Ltd Others 12 Jul 2023 - 11 Jul 2027 CE RED ShenZhen United Testing Technology Co.,Ltd Others 12 Jul 2023 - 11 Jul 2027 car mp3 car mp3 phone holder",Ms Rita Lam,Marketing Executive,"Flat 3, 9/F Champion Building, 287-291 Des Voeux Road, Central, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/GOLF-INTERNATIONAL-GROUP-LIMITED/1X09FR9I,"Buying Cooperative, Buying Office, Chain Store, Department Store, Distributor, Export Agent, Retailer, Shopping Mall, Wholesaler, e-tailer",Hong Kong,2012.0,"Automobile Electronics, Consumer Electronics, Dolls, Educational Toys, Gifts, Toys & Sports Supplies, Home Appliances, Parts, Electrical Electronic Supplies","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",201 - 500,"US$ > 250,000,000",GOLF,Mr Jacky -,Director,"Building 1, West Industrial Zone, Haosi, Shajing Street, Bao'an District Shenzhen City, Guangdong Province CHINA",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Greatice-Limited/1X0B6BAT,"Buying Cooperative, Distributor, Export Agent, Exporter, Manufacturer, Private Individual, Retailer, Wholesaler, e-tailer",Hong Kong,2011.0,"Beauty Supplies, Consumer Electronics, Environmental Protection, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Health Care & Medical Supplies, Health, Beauty and Baby Care, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Lights, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies, Personal Care","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",11 - 15,"US$ 250,000 - 499,999",Mixu Certificate Name Issued By Certificate Type Valid Date ISO9001 HKQAA ISO 9001 (N/A) - 22 Mar 2022 ISO14001 HKQAA ISO 14001 (N/A) - 22 Mar 2022 ALibaba Gold Plus Certificate Alibaba - (N/A) - 28 May 2021 View details Factory & Facility Research & Development Quality Control catalogue 2024 Catalogue,Mr Ringo Lam,CEO,"Unit M, 3/F Ph 3, Kwun Tong Ind Ctr 448-458 Kwun Tong Rd Kwun Tong, Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Australia-Link-Holdings-Limited/1X07HJQP,"Exporter, Manufacturer, Wholesaler",Hong Kong,2000.0,"Consumer Electronics, Parts, Components & Electrical Supplies, Parts, Electrical Electronic Supplies","Chinese Mainland, Hong Kong, Worldwide",101 - 200,"US$ < 50,000",SHABA ODM OEM,Mr Leo Shek,Assistant General Manager,"Flat B 2/F Block 16, Laguna Verde, Hung Hom; Kowloon, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Telmall-Electronic-Co-Ltd/1X0AIII0,"Exporter, Manufacturer, Wholesaler",Hong Kong,2018.0,"Consumer Electronics, Telecommunication",Worldwide,101 - 200,"US$ 100,000 - 249,999",TELMALL View details Factory & Facility Research & Development Quality Control,Ms Eva Ye,Sales,"RM903，9/F SONG LING IND BLDG 40-42 TA CHUEN PING ST KWAI CHUNG NT, HONG KONG",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Yongda-Int-l-Limited/1X00EEIC,Export Agent,Hong Kong,2003.0,"Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Sports Supplies","Africa, Scandinavia, Southeast Asia",1 - 5,"US$ < 50,000",,Ms Ms. Jesse Xu Xu,Sales Manager,"Unit A, 11/F., Cathay Building, 7 Tong Lo Wan Road, Causeway Bay, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Istar-Tech-HK-Co-Ltd/1X07L3YT,Exporter,Hong Kong,2012.0,"Consumer Electronics, Eyewear & Accessories",Worldwide,1 - 5,"US$ 50,000 - 99,999 Smart watch support IP68 Player have Bluetooth function AI smart glasses smart glasses with camera New smart glasses sport smart glasses Handheld game & Recorder",,Miss Nancy Chen,,"ROOM 1, 16/F, EMPRESS PLAZA, 17-19 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON, HONG KONG.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JST-Healthcare-Co-Ltd/1X00D857,"Exporter, Importer, Manufacturer",Hong Kong,1968.0,Home Appliances,Worldwide Eco Heating Technology Energy Saving Saving 50% Electricity eco Heating Technology Best Seller on TV Shopping Channels,,,,Mr Sean Kim,Director,"Room 608, 6/F., Tower B, Hunghom Commercial Centre, 37 Ma Tau Wai Road, Hunghung, Kowloon",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Joy2hear-International-Limited/1X09H1Q7,"Exporter, Manufacturer",Hong Kong,2009.0,"Consumer Electronics, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Office Equipment, Parts, Electrical Electronic Supplies, Sports Supplies, Telecommunication","Central & South America, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia",201 - 500,"US$ 1,000,000 - 4,999,999",Joy2Hear ODM OEM Headphone OEM Earphone OEM Earbud OEM Headphone ODM Earphone ODM Earbud ODM Certificate Name Issued By Certificate Type Valid Date ISO9001:2015 - - - View details Factory & Facility Research & Development Quality Control View All AC090 AC097 AC092 AC085,Mr Jim Zhan,Sales Manager,"Unit 603-607, 6/F, International Trade Centre, 11-19 Sha Tsui Road, Tsuen Wan, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JW-INDUSTRIAL-HK-LIMITED/1S00OHIXR,Manufacturer,Hong Kong,2013.0,Consumer Electronics,"Eastern Europe, Japan, Korea, North America, Western Europe, Worldwide",1 - 5,"US$ 100,000 - 249,999",,Mr Jacky Poon,Director,"Unit N02, 15/F, W LUXE No, 5 On Yiu Street Shatin",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Loyal-Rich-Electronics-Co-Ltd/1X00D11W,"Exporter, Manufacturer",Hong Kong,1995.0,"Consumer Electronics, Watches & Clocks",Worldwide,6 - 10,"US$ 1,000,000 - 4,999,999",LoyalRich Analogue radio DAB/DAB+ Radio Alarm clock smart radio wireless charging Certificate Name Issued By Certificate Type Valid Date ISO9001 - ISO 9001 - View details Factory & Facility Research & Development Quality Control,Ms Laura Jheng,Senior Sales Executive,"Flat D, 21/F,Golden Sun Centre, 59-67 Bonham Strand West, Sheung Wan, Hong Kong.",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Maxtop-Digital-Technology-Co-Limited/1S00OYFCL,Others,Hong Kong,,"Consumer Electronics, Educational Toys, Printing & Packaging Equipment, Watches & Clocks",,,,,Ms Ting Tian,,"Room 20, Unit B3, 7/F, Tuen Mun Industrial Centre, No.2 San Ping Circuit, Tuen Mun, New Territories, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Mitech-Electronics-Co-Limited/1X0AP0Y2,"Manufacturer, Wholesaler",Hong Kong,2005.0,Consumer Electronics,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",101 - 200,"US$ 50,000 - 99,999","MiTech, Idoooz ODM OEM Manufacturer earphone headphone tws earbuds true wireless earbuds ANC headphone View details Factory & Facility",Mr Jack Zhang,Director,"Unit 8, 32/F, Central Plaza, 18 Harbour Rd, Wan Chai, Hong Kong",Hong Kong
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Mybestsound-Co-Limited/1S00OQ8NV,Others,Hong Kong,2008.0,Consumer Electronics,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,"US$ 50,000,000 - 99,999,999",,Ms YAJING JIANG,sales manager,"Unit D12, 16/F,Jing Ho Industrial Building No. 78-84 Wang Lung Street Tsuen Wan, New Territories Hong Kong",Hong Kong
